Id,SalePrice
1658,133416.5547136252
1659,155134.2499620297
1660,133036.4541817821
1661,380890.4267129121
1662,325399.8728174856
1663,342906.14981820213
1664,475831.32905390125
1665,348092.88827776426
1666,317331.42994798126
1667,388400.04385215166
1668,319740.8410604212
1669,323588.9414065665
1670,354050.12500460504
1671,230735.13024100804
1672,349226.26506447
1673,281721.2982409667
1674,261700.7219809649
1675,160593.61446431043
1676,151291.65499873066
1677,215719.68942387207
1678,452883.19891106297
1679,306862.46412342764
1680,300753.4386822727
1681,286526.00654570886
1682,318077.1909094797
1683,173993.86450421065
1684,212777.43715734183
1685,161994.00049538884
1686,169459.14115842117
1687,203139.83107848346
1688,197402.2315731522
1689,222699.0398526031
1690,194089.4477966684
1691,195479.4246095097
1692,266178.18608810456
1693,192299.1264937481
1694,156686.57784000787
1695,186005.07547871218
1696,263835.0910660689
1697,189442.64346406606
1698,299104.06699906115
1699,270991.94434132153
1700,214767.8400893268
1701,269679.7059481783
1702,257101.01505123335
1703,259414.6991292118
1704,246517.93874793
1705,262615.38853871886
1706,328447.81100886676
1707,184429.32337690057
1708,201030.84373468417
1709,343764.8480332848
1710,226994.90818617318
1711,264392.62550002936
1712,233794.81751668078
1713,217162.38246803838
1714,199839.99869311007
1715,184588.50679538297
1716,194682.81176423133
1717,191072.82308533817
1718,147591.30922637568
1719,209199.84470534828
1720,254423.2112510597
1721,228124.4089261772
1722,142252.41655302135
1723,139523.57961358348
1724,181020.61211287157
1725,208925.4615331591
1726,150041.39262189876
1727,143710.0014997764
1728,195608.24647881102
1729,161218.27114097308
1730,161973.59886690695
1731,120427.67427219971
1732,117299.16709396814
1733,123795.26687535545
1734,126729.35283812747
1735,119180.98255657457
1736,113262.30699312953
1737,350656.94300546666
1738,258450.61612012616
1739,167516.4805998907
1740,139794.04561132027
1741,139755.52925400966
1742,130181.88100279182
1743,161187.44491171956
1744,336761.2383707155
1745,237313.2936418756
1746,234272.79717111844
1747,241327.38647352048
1748,165439.87880820734
1749,140232.85897586658
1750,145935.3666439009
1751,256692.38845014837
1752,113885.2041044079
1753,129672.8127560836
1754,190899.75993816883
1755,187458.0426050201
1756,97981.89865359858
1757,117490.78105771338
1758,101649.00360008392
1759,141766.5380454548
1760,133147.68585454772
1761,132352.59069227648
1762,127342.65610200228
1763,168050.63171761588
1764,119062.82844509277
1765,151024.71348473718
1766,158724.14513111894
1767,191831.89398409234
1768,131062.28232127754
1769,207670.59604939522
1770,158437.38467880563
1771,116766.42462231968
1772,128662.98709398464
1773,106968.02203879348
1774,119635.98638997177
1775,142664.11124701466
1776,130693.45952345333
1777,113929.46756046137
1778,117065.91723589279
1779,127428.80036070298
1780,196869.39259386438
1781,125521.17477173648
1782,71195.05628241054
1783,132868.98309885946
1784,90032.02997732216
1785,119117.18507910364
1786,99658.3955191995
1787,165006.14182585038
1788,41536.018212549345
1789,87907.68908009744
1790,74142.61677331584
1791,152727.5103393647
1792,154744.91100141543
1793,157635.97664623128
1794,147024.11275787756
1795,151055.61698781425
1796,149731.58415089047
1797,101501.90574397589
1798,113721.34219840463
1799,112487.37508372567
1800,114774.29761394202
1801,104677.18747500327
1802,151634.81207251694
1803,140952.49385999702
1804,123153.12377475153
1805,145949.5453907092
1806,128682.52509030423
1807,103497.46824792675
1808,138887.40271104051
1809,118291.51050089384
1810,112256.56809475577
1811,66708.88435983539
1812,86155.76876119325
1813,110674.84379199325
1814,87634.45474185143
1815,41546.58715606643
1816,113587.51046053343
1817,90827.24976880755
1818,134927.05453075303
1819,122594.57047476823
1820,75298.55946230411
1821,124533.68890723713
1822,140967.98500632445
1823,51966.14005791195
1824,107593.07351743187
1825,117254.37929887677
1826,102378.51188283018
1827,103990.72645133805
1828,118483.28607917084
1829,110311.65432560383
1830,134277.57276560293
1831,179364.72185937822
1832,66448.07260230838
1833,130566.29672060137
1834,126661.68001206103
1835,109142.51192152144
1836,125601.8109601655
1837,82690.64236681646
1838,144139.46678953953
1839,86902.31854559589
1840,135412.17703558676
1841,127120.52542416926
1842,82863.55838162816
1843,134372.9677797181
1844,147459.1735649864
1845,163859.4136205128
1846,177107.3586782035
1847,155808.2886300238
1848,44590.683440043176
1849,117218.22335009149
1850,119055.13222260916
1851,152639.39186683897
1852,130478.60120413307
1853,106806.69440826694
1854,202542.39398656492
1855,206834.42125238338
1856,230441.0256526857
1857,185411.57646662358
1858,120762.75847356652
1859,116295.02523561948
1860,127600.7651765996
1861,116198.65560370835
1862,245370.89300549528
1863,219395.81717196386
1864,219627.8886010503
1865,326899.535295535
1866,328075.5888666393
1867,254873.6469979262
1868,278262.89948692877
1869,193026.80035544865
1870,252118.19187609476
1871,268040.11003185227
1872,174834.91771138806
1873,251594.81288831832
1874,133727.51863879856
1875,220328.4533802013
1876,166648.61742504494
1877,207370.1478628255
1878,206043.54033735182
1879,152046.62798330796
1880,117533.88324665779
1881,222360.74903315026
1882,280654.8429039078
1883,187884.06727997382
1884,220122.39245367533
1885,297732.4486643912
1886,282210.8578475862
1887,194589.93674744037
1888,246478.80775594283
1889,176142.75522060116
1890,103647.56598038861
1891,132158.0886476579
1892,89313.15474478928
1893,126648.2691866781
1894,126347.55782647774
1895,132376.19018291694
1896,124853.16235156074
1897,110804.20459767798
1898,147090.67451250847
1899,143070.54703418302
1900,167426.3872579756
1901,142651.3855119289
1902,161429.76345164314
1903,182722.11173569446
1904,122693.72064893415
1905,171942.7265253129
1906,111127.56207173679
1907,195987.9549948544
1908,137830.64778976206
1909,133060.92420874655
1910,132554.33103753926
1911,208225.5959981334
1912,281257.82533511746
1913,95337.86620921662
1914,69615.33299844712
1915,217200.92001620558
1916,65479.88977408567
1917,263226.2306548697
1918,174133.49964579422
1919,181310.92233861206
1920,133278.12744264156
1921,341966.7545515082
1922,329060.4107221391
1923,185850.96079118492
1924,238241.30530810138
1925,199551.52828026196
1926,358522.5849192493
1927,142580.80563624698
1928,141008.9910472779
1929,125637.56133033574
1930,159858.04876493532
1931,128342.29701460365
1932,136760.99457102324
1933,134505.7900711219
1934,157464.8696790461
1935,164189.856088428
1936,162077.31862993582
1937,199444.5984637745
1938,145911.1016137807
1939,217148.4442238067
1940,200090.95579339386
1941,169416.0098637381
1942,176833.44688389092
1943,210745.38702821493
1944,292856.36892928736
1945,373575.324121165
1946,273468.4794604531
1947,297959.5773568095
1948,438685.86665701534
1949,214970.94215573056
1950,207569.16570591784
1951,273426.92037378723
1952,257059.75757104481
1953,170784.38620881076
1954,202101.22273409495
1955,124939.8125478727
1956,224469.28995934597
1957,159244.68930879585
1958,294387.7806664678
1959,122768.26969384574
1960,103787.94930104853
1961,114245.80901801643
1962,120342.7903171247
1963,138424.20458324038
1964,98155.97624273907
1965,124395.36140293519
1966,150831.21116165977
1967,275421.31870578625
1968,311737.30277262034
1969,358401.06641749863
1970,358683.99578648695
1971,399445.0015864162
1972,341069.4489404752
1973,247891.76392919171
1974,270825.00518005656
1975,428012.1901167038
1976,267990.33924173785
1977,300987.4713508373
1978,326232.0391488661
1979,300790.35873912467
1980,213550.0685485775
1981,304936.48271434044
1982,218375.18303853282
1983,218375.18303853282
1984,156847.38960749772
1985,176988.7330963717
1986,177005.94659476387
1987,172715.1926419907
1988,160379.82402161596
1989,198488.05161888406
1990,200830.66891887496
1991,201059.38069292542
1992,197729.70189313873
1993,193176.9462212408
1994,227192.32128048685
1995,190410.95628961068
1996,241573.16584132044
1997,323326.4675011109
1998,268064.61204459536
1999,224492.01595300372
2000,283903.9577668533
2001,226974.49803260155
2002,220898.20143303025
2003,257077.3649833545
2004,256465.42015680028
2005,244132.85202463716
2006,242600.60969371346
2007,261168.98304833527
2008,190928.23924446056
2009,168823.90203596032
2010,223030.82307226435
2011,173430.1063074742
2012,189487.58496692215
2013,151265.13205141487
2014,158588.141871248
2015,229512.8445506576
2016,152933.73197614154
2017,194621.86458584073
2018,128083.56213716956
2019,128826.67098136716
2020,86191.05820737881
2021,108993.70843566979
2022,220577.2145752605
2023,130149.81320661155
2024,179463.45341650228
2025,337383.9196861483
2026,160060.6602766598
2027,130827.09683607651
2028,160298.23582747584
2029,127444.63382440338
2030,274016.5846502162
2031,274802.00449880084
2032,263414.1893672496
2033,258679.38990350827
2034,154796.59768528608
2035,204322.96794670832
2036,201304.94702642216
2037,201399.37924434125
2038,304297.3210577521
2039,260125.52239079046
2040,446838.1716380407
2041,326587.28300442896
2042,196373.9777823652
2043,158301.18806240143
2044,162592.9776784155
2045,227776.6902231673
2046,125133.65391621419
2047,121961.79540878134
2048,128547.23980361616
2049,128231.28688012695
2050,206911.72780935565
2051,112904.00401842257
2052,121305.00295673957
2053,143418.56056846908
2054,85249.73035445748
2055,123243.68962788288
2056,128404.47432306925
2057,116384.82524442428
2058,184732.06412198403
2059,122541.680727505
2060,132124.14136700126
2061,201154.8136837024
2062,122119.9724091187
2063,126272.38483409649
2064,119963.076100756
2065,95439.59558789
2066,179063.59468504527
2067,118736.90656313473
2068,131889.3867733889
2069,73141.22308793735
2070,115406.59853726525
2071,88584.25055385407
2072,121729.77431948436
2073,138039.8587636287
2074,198595.21050373538
2075,164747.56690446875
2076,116468.1929909994
2077,116817.70946063881
2078,114745.41610157289
2079,145103.1348622544
2080,135383.6336081877
2081,135578.86713839642
2082,87557.98788152577
2083,114403.4583196216
2084,113329.4210465389
2085,113930.9545263093
2086,117134.28686517465
2087,120813.33718651129
2088,76630.21403255657
2089,98053.93535561253
2090,127570.09038598675
2091,98898.03456249725
2092,99222.9803893625
2093,81545.87836023627
2094,153883.1505671513
2095,159122.40323704804
2096,76052.37656449896
2097,102718.1525139136
2098,122083.78054782182
2099,44807.93682579254
2100,81961.58203206633
2101,85925.5967396738
2102,155728.8098173312
2103,110725.35951197564
2104,115686.48380986616
2105,115736.15649051186
2106,45764.99008730369
2107,179423.38419649328
2108,121743.52245460902
2109,96943.76289856124
2110,123527.21225665386
2111,182552.47061924447
2112,112173.23359468485
2113,105671.43265945779
2114,129078.05351788267
2115,137481.22746168252
2116,108101.62446724625
2117,144857.58839908184
2118,132029.7670904189
2119,124551.85679630112
2120,106890.88985449469
2121,89102.8065000829
2122,88206.43702736929
2123,78675.40752093696
2124,163848.91859990646
2125,104448.79619131908
2126,133997.68426690853
2127,140958.19892986023
2128,123041.90239168344
2129,126800.29533079945
2130,150812.10617603041
2131,139162.41559715284
2132,116523.73049111202
2133,132545.3651914959
2134,134558.1579916893
2135,118902.25653949926
2136,56471.605416349026
2137,87727.5895797993
2138,131012.49871021589
2139,180310.45230561442
2140,136105.7037440354
2141,169900.1931152971
2142,122592.5173436417
2143,124401.11302826756
2144,121981.88406452921
2145,131634.85343603897
2146,184945.8635078983
2147,131094.29362789917
2148,116824.61829732168
2149,135390.6465941308
2150,283199.6401812895
2151,165058.44082173335
2152,171144.71084897974
2153,132962.68024552308
2154,89335.84558560429
2155,152983.59496967238
2156,167779.09168374425
2157,227395.17459090112
2158,237747.15073853923
2159,209933.3789551696
2160,211027.48442820157
2161,254504.64410801377
2162,327381.58406666096
2163,348737.30512292875
2164,264554.23894463404
2165,184822.24039085142
2166,138340.32929468335
2167,204153.70015025933
2168,174099.83038540673
2169,188331.69212994617
2170,220785.50931801886
2171,145554.2798500534
2172,127149.54552780096
2173,151644.091543766
2174,204263.00248506598
2175,311622.62684830616
2176,298028.17400456656
2177,208443.94231096044
2178,265242.1841654891
2179,140095.53630778295
2180,168727.51935048384
2181,192732.96721326455
2182,204752.83861911873
2183,192567.36166085684
2184,132961.11420114042
2185,142223.57740562037
2186,143406.10253214173
2187,173170.79182661587
2188,149736.47673388972
2189,399530.61485454446
2190,65409.7022240378
2191,66985.25350019042
2192,68762.98656192212
2193,130294.007172283
2194,117961.45014203376
2195,101329.69966643627
2196,94410.09584883305
2197,85056.3132010168
2198,169774.51095477637
2199,160277.8388553114
2200,142867.708474792
2201,188970.84048298094
2202,219362.15597819342
2203,139363.370291293
2204,131189.56594091293
2205,116357.43734575639
2206,106150.35886366158
2207,227744.05477439513
2208,218527.63903656122
2209,206723.62946719961
2210,135385.2823321095
2211,133474.32693033604
2212,133456.3264976331
2213,113593.2436952124
2214,114498.04709404417
2215,110061.3169722716
2216,120043.56028532346
2217,45634.58545921812
2218,60395.721743216585
2219,61060.87126813119
2220,91734.79136859128
2221,217200.92001620558
2222,175744.32989215155
2223,287189.61446717166
2224,228200.57540608296
2225,125906.51596644068
2226,126729.62868517714
2227,180868.56924547255
2228,247937.61141995888
2229,266882.67766986025
2230,135640.26563318892
2231,207762.67492510047
2232,190159.42781991267
2233,221512.0702434317
2234,267090.91680243646
2235,158644.18450821255
2236,256124.48648828457
2237,256461.18860774243
2238,185749.78960091842
2239,128159.3365700713
2240,134087.3326204841
2241,113538.4041225819
2242,106862.24701578697
2243,111865.97509141549
2244,86764.50222523934
2245,83656.82701448342
2246,161478.91803045763
2247,133027.49181065147
2248,129188.64147339642
2249,114801.58948949445
2250,136154.7484385893
2251,399834.53914466675
2252,162222.08180225224
2253,157401.5374400456
2254,178263.51348334874
2255,172176.33324631347
2256,180824.41311726242
2257,164639.63681740093
2258,186716.0704211571
2259,167455.950650266
2260,196314.43509049114
2261,196374.85249179185
2262,206034.8064986383
2263,276294.20740443765
2264,1030113.9346732867
2265,321749.03343774646
2266,281100.81936577125
2267,316995.40594302845
2268,440895.23823689466
2269,158389.7819753866
2270,223434.3470844647
2271,209168.14781779982
2272,215140.5553829853
2273,176112.70626519877
2274,172980.00731116897
2275,169146.92970179024
2276,215592.52610048003
2277,151947.4683192174
2278,135438.04734680927
2279,120202.80119278775
2280,132023.75530759228
2281,144525.71534475143
2282,166791.3942307285
2283,128410.24896730986
2284,120452.10513648554
2285,158057.73872405288
2286,114313.79440251441
2287,340992.7422160883
2288,258294.89686793232
2289,292618.2710886751
2290,367941.7474708375
2291,285705.81361129694
2292,466129.51099110773
2293,364112.4003522981
2294,369122.40371851623
2295,479479.5816428385
2296,299571.92625529016
2297,267840.3767724297
2298,348963.08769707376
2299,290378.22831780155
2300,297609.6323693397
2301,282872.6448099226
2302,201405.12547619388
2303,246120.46316788215
2304,243621.230750237
2305,143186.17475972738
2306,143194.35764691615
2307,157812.75411013616
2308,220626.1958798702
2309,298473.4948582043
2310,218270.07043546336
2311,172122.48155416147
2312,196224.06102953592
2313,172041.48962726962
2314,220733.1689972725
2315,165494.2444341469
2316,164999.49101958287
2317,176930.79183246603
2318,158037.45951480867
2319,188973.30447819497
2320,184565.72152910443
2321,212818.23589791433
2322,172813.2795370397
2323,237572.97169874122
2324,212946.44397432962
2325,213518.37092308176
2326,218045.50326623314
2327,189948.73987327714
2328,212515.42686367026
2329,162111.5858135856
2330,189459.20386705594
2331,275937.2748458919
2332,316455.1864764083
2333,278241.03836009523
2334,214736.25919531813
2335,254499.4283591727
2336,254500.93189067498
2337,197206.89558350612
2338,272782.5031580337
2339,262983.2164178595
2340,399050.1445593376
2341,201180.26032753827
2342,240525.43606795507
2343,203512.5365509508
2344,210987.10851442287
2345,230400.99701909185
2346,227308.97185271772
2347,188716.5283469671
2348,244267.235212536
2349,134155.4546991244
2350,277771.5402481119
2351,248074.91028659864
2352,268094.6807511166
2353,182157.73917877936
2354,147792.38110664903
2355,179800.82865201018
2356,139433.4871674903
2357,181185.36386037953
2358,173935.57838979884
2359,172015.4462710222
2360,118739.31340924966
2361,125420.34419154488
2362,261838.8090282991
2363,132464.06821271425
2364,201082.50038191993
2365,217957.38511305375
2366,195026.5695553358
2367,198650.7586713944
2368,166757.88814546182
2369,207551.48406490788
2370,131174.78730435765
2371,127124.82397603965
2372,188776.51195795403
2373,239138.09657790544
2374,253362.29444227854
2375,235817.23793557228
2376,223738.0424083348
2377,335977.8063913959
2378,159540.83333256192
2379,152333.84672925083
2380,154486.7238472555
2381,157741.81982445598
2382,218888.48161687492
2383,210706.45269290864
2384,222072.89090090137
2385,174189.03116209884
2386,151388.64072393856
2387,121479.48631945279
2388,76465.71481272679
2389,115467.19488424847
2390,148517.3803577057
2391,129496.65611487205
2392,119705.1811058813
2393,183523.70550588655
2394,154655.1009312365
2395,156154.5517045992
2396,160383.61392352416
2397,223772.19635570285
2398,140950.63902264537
2399,49015.90048669294
2400,48372.20920249091
2401,114596.66763270675
2402,121122.41343734288
2403,119855.68873615822
2404,135346.01219911946
2405,151199.78971014384
2406,145305.55145400105
2407,111654.3598516455
2408,129494.27266988819
2409,122091.52448876144
2410,164488.7236779753
2411,119278.60301511842
2412,148602.1420607051
2413,121041.96085847844
2414,136623.34980555365
2415,115985.20291641924
2416,151165.15790041583
2417,141575.79611340823
2418,126748.7271943815
2419,91059.12957363766
2420,124744.78880697483
2421,111610.67576839602
2422,140522.54603956905
2423,113608.99507443934
2424,144950.18104751507
2425,164482.45615275684
2426,98802.96085758194
2427,120553.6033752628
2428,226804.4674199166
2429,119936.2093980625
2430,143789.62116380464
2431,110642.56948383636
2432,116176.64053102033
2433,117552.7535477451
2434,114838.63198938298
2435,122721.86197335813
2436,112654.80219346799
2437,111714.71334596947
2438,114660.33892351345
2439,108272.37382301099
2440,127506.0937668113
2441,74038.15574593986
2442,97562.53679544045
2443,120631.00461689611
2444,120586.00900293578
2445,60675.10077449275
2446,95811.15867499034
2447,162146.28982079666
2448,147961.39373873707
2449,109165.20005384891
2450,144312.51756896178
2451,103218.97309260776
2452,193302.0165208445
2453,96520.02286391697
2454,110768.64962291061
2455,82230.87401166154
2456,117949.05991127691
2457,108975.59836765417
2458,137752.8791185847
2459,107549.47698846561
2460,143347.75903493966
2461,111190.03775206767
2462,118181.42562220203
2463,105981.81620147348
2464,139052.83069956597
2465,139221.92037800275
2466,111028.75039759424
2467,117359.87332293972
2468,71148.34256439298
2469,70139.04894009556
2470,174461.7738143607
2471,222286.3306735463
2472,146268.07980102094
2473,86583.98153295544
2474,88859.6794438086
2475,254872.50903485008
2476,75963.45643667689
2477,127630.56342958429
2478,135833.6313971612
2479,109883.74752916164
2480,148097.5972668758
2481,126356.0821297326
2482,124573.7130995539
2483,117503.98928258658
2484,121896.84566348826
2485,127605.96712292536
2486,141168.19730203965
2487,151050.92018226124
2488,178066.5581152956
2489,161820.73533872073
2490,145690.20158390884
2491,71951.29354022369
2492,164741.6732037932
2493,158073.49960951018
2494,180293.7832303782
2495,90562.17623315878
2496,177618.61237842892
2497,172550.7011974255
2498,105201.3189679417
2499,76368.03729212322
2500,107307.55439815308
2501,119914.1622888082
2502,96424.26715382912
2503,65020.4001749656
2504,239324.10052254968
2505,208789.18818351917
2506,256562.68901424776
2507,254562.00655089848
2508,263370.52488968277
2509,214995.43566004076
2510,247236.83345984362
2511,178866.11477272084
2512,202974.86822179446
2513,197615.73842529132
2514,405110.8049319428
2515,144211.2254627866
2516,167779.1415505234
2517,137190.8571895892
2518,171796.5892314065
2519,219350.7827223104
2520,213349.82096429035
2521,191748.53874377883
2522,206786.85686223404
2523,129737.2484877161
2524,128548.1817092782
2525,131128.58508383026
2526,120925.50834225776
2527,146040.60299960058
2528,124126.12455402606
2529,119283.18294866836
2530,109913.92267791886
2531,230046.68987447923
2532,194694.83113715096
2533,210211.25868993334
2534,263953.695934957
2535,283284.5344477352
2536,258167.09420484435
2537,320284.9781887842
2538,185117.78680421133
2539,192749.80694550922
2540,157020.95192880897
2541,198054.5254074066
2542,128456.11222661167
2543,143302.25404253177
2544,97125.89229713938
2545,144847.96187024802
2546,142806.10291650917
2547,153401.8825199624
2548,128701.67872557041
2549,120869.24877657331
2550,1078408.523878448
2551,132158.0886476579
2552,117799.73273133098
2553,65007.66089069306
2554,89589.25558131389
2555,148273.8806521712
2556,95716.26957680631
2557,99600.42614494941
2558,90745.38511649307
2559,107193.34074156365
2560,145448.04923915345
2561,155332.16845168557
2562,106309.09244310176
2563,140448.0764317935
2564,186949.36784504986
2565,143392.1249648517
2566,95211.81329700188
2567,106509.46238917447
2568,250412.30687522155
2569,226703.64329318109
2570,133588.33508338433
2571,141339.4682733929
2572,199578.48173729112
2573,266918.7473265662
2574,326707.46017997444
2575,135735.26602869315
2576,111068.41604982081
2577,122118.57737596724
2578,97319.99018180005
2579,66899.17404520207
2580,79719.08597394363
2581,91480.77081874061
2582,115448.59146556685
2583,224746.05497821554
2584,175049.27488081568
2585,142698.1126692532
2586,216190.75965492157
2587,203270.1314090722
2588,190561.62700252398
2589,160494.70116229466
2590,186509.29497382636
2591,237281.43164535306
2592,193256.28619282198
2593,243379.57410721242
2594,210761.50864782472
2595,231997.7261348557
2596,271667.9374309017
2597,152714.55829674227
2598,224847.90429583902
2599,412683.9455016205
2600,254487.5129768171
2601,141388.53611735182
2602,78654.92735620058
2603,82454.81307792816
2604,80853.92544385251
2605,78804.8415570387
2606,133680.619624433
2607,305004.8860102629
2608,341301.8338993905
2609,127445.25797228502
2610,119782.8341889971
2611,126668.05691793645
2612,130476.59977639242
2613,150357.38816194766
2614,134945.6038747792
2615,166161.86276128615
2616,160057.99919673035
2617,133250.39601959306
2618,369591.9038871087
2619,203612.98101460948
2620,178562.94420551992
2621,177940.30245406507
2622,179069.51687289373
2623,269556.99904161104
2624,245092.99705877545
2625,274311.23465159186
2626,154340.53193782349
2627,198268.3147094899
2628,382178.7609608195
2629,500005.94798081234
2630,349981.2453104518
2631,475530.5573193867
2632,392706.8684323863
2633,297280.5462079532
2634,438936.5575195957
2635,169246.1061537894
2636,224700.14374026435
2637,219166.823908931
2638,200923.1878767586
2639,166240.8049049845
2640,169087.1739315996
2641,93630.73833273447
2642,164091.47224809928
2643,122415.06173279465
2644,104484.4109623698
2645,122719.5970291252
2646,117909.73590273185
2647,133310.77102551644
2648,131168.49404270027
2649,122550.39864642009
2650,151860.4551443119
2651,125943.63291201743
2652,362944.8156085695
2653,290970.88820797234
2654,208915.04413590766
2655,385094.65148469456
2656,353372.8275788392
2657,319182.3163536137
2658,291113.6892404163
2659,268345.31244182395
2660,270217.8786423961
2661,355185.7926885655
2662,358279.0348930243
2663,284622.58721047826
2664,281722.10246914893
2665,305162.459116773
2666,289643.3908459101
2667,166065.945823156
2668,196282.62607996413
2669,173257.65727052913
2670,269755.24915622093
2671,196318.7688876191
2672,169944.52161513892
2673,170461.57618992758
2674,172559.55833990333
2675,162719.24165205783
2676,202707.5800245809
2677,158946.30989555587
2678,240434.21952778212
2679,258575.61637573037
2680,242073.08109549902
2681,319369.58303420607
2682,271664.55719270563
2683,492567.33571351605
2684,262490.74940698064
2685,304125.5175917286
2686,282149.70451810723
2687,284445.7878822861
2688,255352.89662839173
2689,226575.37668709486
2690,331224.77561101277
2691,152615.99867785402
2692,148939.92998291674
2693,209837.97395649762
2694,173194.268877871
2695,192643.7380246515
2696,188505.00345934596
2697,159630.29904659712
2698,171695.66344549603
2699,143958.00939724655
2700,143477.0129388192
2701,152406.48047298111
2702,116425.81015956934
2703,151461.6236827063
2704,132072.43380771388
2705,119504.65491660347
2706,118666.25705339464
2707,126749.90510986205
2708,135269.26764102394
2709,85993.83994310231
2710,126092.17405302456
2711,294295.0170462104
2712,283233.68359259283
2713,165337.82557288988
2714,156187.1544814354
2715,130218.5781180938
2716,163662.00916157736
2717,189565.82433256187
2718,223774.55516402598
2719,144368.52588589396
2720,186053.1543215079
2721,121369.25600850672
2722,120300.3158047984
2723,160203.8336849764
2724,124247.64353271128
2725,129160.36873803391
2726,125360.63761505485
2727,170359.65336218572
2728,167076.5757661302
2729,126724.81534928888
2730,128702.25295991452
2731,156484.37573627845
2732,130500.4492344199
2733,133267.21129853115
